genre,key,mode,time_signature,acousticness,danceability,energy,instrumentalness,liveness,loudness,valence,tempo
rock,2,1,4,0.448,0.55,0.824,0.000127,0.366,-5.988,0.777,114.512
rock,11,1,4,0.0395,0.731,0.867,0,0.0861,-5.881,0.776,104.019
rock,0,1,4,0.178,0.389,0.665,0.000732,0.116,-6.169,0.199,117.055
rock,0,1,4,0.0936,0.743,0.47,3.15E-05,0.186,-13.154,0.89,116.122
rock,0,1,4,0.108,0.795,0.496,0,0.0645,-5.883,0.874,94.01
rock,5,1,4,0.0167,0.586,0.941,0.000776,0.068,-5.139,0.831,135.448
rock,8,1,4,0.0195,0.453,0.987,0.283,0.268,-4.485,0.316,123.544
rock,7,1,4,0.343,0.575,0.67,4.95E-06,0.129,-10.39,0.74,139.191
rock,6,0,4,0.00206,0.579,0.824,0.00903,0.059,-8.71,0.635,123.331
rock,4,1,4,0.0747,0.701,0.943,0,0.601,-2.986,0.791,128.992
rock,3,1,4,0.0722,0.383,0.637,0,0.368,-6.993,0.0827,177.913
rock,1,0,4,0.0654,0.664,0.705,0,0.115,-4.972,0.477,122.017
rock,6,0,4,0.00163,0.504,0.891,0.00199,0.148,-5.632,0.628,153.988
rock,7,1,4,0.00579,0.494,0.841,0,0.122,-4.784,0.567,162.013
rock,2,1,4,0.164,0.727,0.832,0,0.105,-5.851,0.822,131.703
rock,7,1,4,0.00287,0.532,0.767,0.000513,0.39,-5.509,0.755,127.361
rock,9,0,4,0.0302,0.533,0.376,0.248,0.0926,-11.913,0.187,165.007
rock,7,1,4,0.347,0.645,0.795,0.00389,0.104,-12.095,0.535,112.067
rock,5,1,4,0.118,0.67,0.643,0,0.192,-4.553,0.703,123.979
rock,2,1,4,0.0371,0.643,0.849,0,0.058,-5.428,0.903,162.152
rock,9,1,4,0.0755,0.679,0.715,0,0.271,-6.383,0.571,127.435
rock,7,1,4,0.0102,0.515,0.43,0.000141,0.129,-9.935,0.104,91.841
rock,10,1,4,0.0465,0.626,0.639,0,0.161,-5.62,0.638,144.009
rock,9,1,4,0.749,0.655,0.56,0,0.115,-6.857,0.599,140.975
rock,7,1,4,0.00316,0.483,0.786,8.86E-05,0.446,-5.735,0.793,126.748
rock,7,1,4,0.00832,0.64,0.864,0,0.123,-6.576,0.7,102.026
rock,2,1,4,0.418,0.595,0.389,1.39E-06,0.116,-9.245,0.4,166.052
rock,10,1,4,0.02,0.378,0.638,7.66E-05,0.0849,-5.576,0.735,184.086
rock,1,0,4,0.0183,0.74,0.516,0,0.0558,-6.233,0.698,139.918
rock,0,1,3,0.172,0.209,0.412,0.15,0.0843,-9.733,0.162,86.26
rock,1,0,4,0.221,0.645,0.598,3.53E-06,0.0721,-13.18,0.913,105.929
rock,0,1,4,0.0738,0.249,0.834,9.48E-05,0.0924,-8.21,0.338,118.223
rock,8,1,3,0.19,0.497,0.693,0,0.215,-7.024,0.358,111.539
rock,7,1,4,0.735,0.481,0.262,0.0114,0.832,-15.73,0.375,122.883
rock,11,1,4,0.013,0.564,0.932,0.169,0.349,-10.068,0.619,112.937
rock,1,1,4,0.388,0.307,0.433,9.08E-05,0.332,-10.057,0.224,160.9
